date,open,high,low,close
2012-12-10,12440,12499,12422.3,12473.6
2012-12-07,12600,12600,12401.1,12451.4
2012-12-06,12408.6,12590,12212,12515.2
2012-12-05,12280.1,12400,12280.1,12350.6
2012-12-04,12120.6,12291,12120.6,12269.6
2012-12-03,12152,12220,11805,12179.6
2012-11-30,12155,12231.4,12071,12200.9
2012-11-29,11722,11999,11701.5,11976.5
2012-11-27,11493.8,11686,11493.8,11676.1
2012-11-26,11055,11534,11055,11455.1
2012-11-23,11580,11580,11422.5,11496
2012-11-22,11499,11599.7,11499,11547
2012-11-21,11360,11498,11326.1,11482.8
2012-11-20,11420,11449,11300,11351.6
2012-11-19,11375,11399.7,11288.2,11361.9
2012-11-16,11560,11580,11324.4,11360.1
2012-11-15,11502.1,11587,11460,11571.4
2012-11-13,11640,11657.9,11525.1,11559.1
2012-11-12,11549,11662.8,11512.6,11638.5
2012-11-09,11682.1,11733.4,11482.2,11527.4
2012-11-08,11632.2,11725,11611.5,11684.8
2012-11-07,11620,11795,11581,11734.1
2012-11-06,11508,11652.5,11496.2,11623.7
2012-11-05,11525,11554,11465.1,11537.6
2012-11-02,11485,11559.5,11455,11536.7
2012-11-01,11320,11419,11306.5,11384.1
2012-10-31,11255.3,11365.5,11202.2,11338.5
2012-10-30,11550,11685,11251.8,11279.4
2012-10-29,11580,11660,11513,11563.4
2012-10-26,11648.8,11698,11540,11585.3
2012-10-25,11570,11619,11550.1,11605.1
2012-10-23,11600,11669,11541,11584.6
2012-10-22,11465.4,11634.4,11445.9,11620.7
2012-10-19,11594,11628.6,11443.1,11505.5
2012-10-18,11428,11636.6,11388,11624.5
2012-10-17,11415,11447.1,11331,11388.1
2012-10-16,11515,11547.9,11335.5,11355.8
2012-10-15,11402,11492,11308,11478.8
2012-10-12,11490,11579,11407.8,11423.8
2012-10-11,11395,11550,11305,11513.4
2012-10-10,11438,11438,11333,11342.5
2012-10-09,11680,11680,11422.2,11497.8
2012-10-08,11560,11585,11401,11415.7
2012-10-05,11780.1,11803,11510.2,11575.8
2012-10-04,11531.1,11740,11521.1,11716.7
2012-10-03,11456.5,11549.5,11411.1,11485.2
2012-10-01,11508,11531,11430.1,11504.4
2012-09-28,11568,11600,11481.5,11513.8
2012-09-27,11475,11497,11393,11427.1
2012-09-26,11419,11459,11328.1,11433.8
2012-09-25,11450,11527,11327.1,11444.9
2012-09-24,11416,11539,11368,11422.5
2012-09-21,10990,11463.9,10985,11395.4
2012-09-20,10969,11047,10910.1,10952.3
2012-09-18,10950,11089,10906.8,11062.4
2012-09-17,10781.6,11046,10781.6,10977.3
2012-09-14,10469,11000,10350,10650.9
2012-09-13,10225,10277,10183.5,10225.9
2012-09-12,10191,10245,10123.5,10216.9
2012-09-11,10059,10174,10027.6,10157.5
2012-09-10,10188,10200.5,10054.1,10096
2012-09-08,10126.5,10188,10126.5,10179
2012-09-07,10082.6,10159,10020,10139.9
2012-09-06,9998.9,10010,9889.95,9937.9
2012-09-05,10044,10059,9881.5,9899.95
2012-09-04,10040,10098,9980.15,10088.1
2012-09-03,10097,10150,10009.1,10032.6
2012-08-31,10088,10188.1,10025,10070.7
2012-08-30,9999,10087,9963.5,10065.9
2012-08-29,10108,10154.6,10025,10034.7
2012-08-28,10160,10177,10040.1,10090.5
2012-08-27,10371,10371,10161.4,10177.5
2012-08-24,10439.9,10440,10351.2,10367
2012-08-23,10542.5,10593,10438.4,10483.1
2012-08-22,10489,10572,10432,10507.6
2012-08-21,10465,10529,10390,10512
2012-08-17,10510,10560,10391.8,10461
2012-08-16,10591,10611,10455,10472.7
2012-08-14,10460,10614,10431,10576.4
2012-08-13,10435,10480,10341.1,10459.9
2012-08-10,10480.6,10489.6,10341.1,10424.7
2012-08-09,10580,10640.1,10480.2,10505.7
2012-08-08,10680.2,10680.3,10535,10559.1
2012-08-07,10506.6,10650,10493.2,10620.5
2012-08-06,10734,10734,10468.1,10498.5
2012-08-03,10375,10408.6,10255,10384.4
2012-08-02,10430,10462.8,10350.7,10428.7
2012-08-01,10430,10510,10378,10465.6
2012-07-31,10511,10513.9,10288,10435.3
2012-07-30,10300.1,10487,10261,10472.2
2012-07-27,10283.5,10467,10162.5,10206.5
2012-07-26,10315,10324,10055.9,10080.4
2012-07-25,10375,10377,10245,10289.1
2012-07-24,10344.5,10378,10254.6,10328.1
2012-07-23,10419.9,10437,10283.5,10306.6
2012-07-20,10610,10634,10483,10510
2012-07-19,10675.6,10720,10625,10640
2012-07-18,10564,10655,10506.6,10628.1
2012-07-17,10633.8,10678,10525,10560.5
2012-07-16,10589,10718,10551.6,10578.4
2012-07-13,10630,10735,10591.6,10617.1
2012-07-12,10691,10691,10564,10632.7
2012-07-11,10691.5,10788,10691.5,10733.9
2012-07-10,10585,10778,10580.8,10759.5
2012-07-09,10582,10620,10506,10569.1
2012-07-06,10600,10675,10525.2,10643.6
2012-07-05,10530,10659.5,10413.4,10638.2
2012-07-04,10532,10567,10457.9,10536.2
2012-07-03,10470,10538,10425,10487.8
2012-07-02,10351,10466.4,10300,10411.8
2012-06-29,10050,10374,10050,10346.6
2012-06-28,10025,10044.4,9935,10012.3
2012-06-27,10025,10099,9951.6,9999.25
2012-06-26,9880.1,10024.9,9872.75,9969.05
2012-06-25,10050.1,10188.1,9867.2,9901.5
2012-06-22,9929.9,10079,9850.1,10031.8
2012-06-21,9761,10057,9746,10036.7
2012-06-20,9801.2,9866,9735,9815.55
2012-06-19,9715.15,9808.2,9584.3,9779.55
2012-06-18,10150.1,10185,9650.25,9707.5
2012-06-15,9875,10095,9860,10060.9
2012-06-14,10052.2,10095.5,9817,9834.25
2012-06-13,10105,10163,10006,10068.1
2012-06-12,9825,10122.8,9805,10101.7
2012-06-11,10050,10091.4,9845,9884.95
2012-06-08,9820.1,9985,9703,9939.5
2012-06-07,9750.1,9874.8,9691.25,9855.8
2012-06-06,9470,9693,9450.1,9671.25
2012-06-05,9390.1,9489,9312.25,9389.3
2012-06-04,9120,9369.85,9045.8,9333.75
2012-06-01,9388.45,9442.6,9192,9212.1
2012-05-31,9170,9485,9170,9438.65
2012-05-30,9599.9,9599.9,9438,9470.75
2012-05-29,9700,9726,9623.8,9653.5
2012-05-28,9461.1,9678,9455.05,9650.95
2012-05-25,9381.1,9465,9310.15,9416.65
2012-05-24,9168,9420,9136.15,9383.45
2012-05-23,9139.5,9221,9072.25,9134.8
2012-05-22,9390,9448,9166,9184.9
2012-05-21,9266,9414.95,9266,9337.35
2012-05-18,8988,9319.7,8925.25,9256.8
2012-05-17,9118,9284.5,9039.5,9085.6
2012-05-16,9179.85,9183,8985,9108.05
2012-05-15,9100.1,9320,9100.1,9284.75
2012-05-14,9424,9450,9132,9179.7
2012-05-11,9311,9510.9,9251,9379.35
2012-05-10,9424.85,9544.95,9310,9354.8
2012-05-09,9478.75,9560.8,9311,9379.85
2012-05-08,9914,9914,9489.7,9556.85
2012-05-07,9699,9905,9472,9872.35
2012-05-04,10075,10137.9,9762,9793.9
2012-05-03,10240,10240,10084,10115.6
2012-05-02,10280,10375,10242,10271
2012-04-30,10238,10360,10220.1,10269.7
2012-04-28,10155,10230,10152,10207.1
2012-04-27,10150,10270,10043.1,10143.9
2012-04-26,10200,10297,10082,10120.9
2012-04-25,10248.5,10287,10035,10167.2
2012-04-24,10280,10369,10162.9,10228.1
2012-04-23,10428.9,10532.6,10210,10237.7
2012-04-20,10569,10610.5,10386,10466.5
2012-04-19,10590.2,10639.9,10467.1,10612.2
2012-04-18,10602.2,10674.8,10513.2,10546.2
2012-04-17,10538.8,10658,10256.5,10573.4
2012-04-16,10288,10500,10250.1,10487.6
2012-04-13,10470,10620,10250.1,10327.9
2012-04-12,10305,10469,10298,10425.6
2012-04-11,10179.9,10362.8,10060,10266.5
2012-04-10,10198,10249.9,10086.5,10235.5
2012-04-09,10296,10342,10141.1,10158.2
2012-04-04,10400,10400,10281.6,10364.2
2012-04-03,10425.6,10518,10403.6,10444.3
2012-04-02,10228.9,10389.4,10228.9,10353.8
2012-03-30,10050,10302.6,10044.6,10269.9
2012-03-29,9879.9,9993,9840,9938.45
2012-03-28,10152.1,10152.1,9911,9966.45
2012-03-27,10181,10287,9972.5,10169.8
2012-03-26,10288.5,10300,10030,10062.6
2012-03-23,10244.9,10439.7,10141,10311
2012-03-22,10578.1,10645,10160.1,10195.6
2012-03-21,10286,10630,10266,10596.2
2012-03-20,10195,10439,10162.8,10325.6
2012-03-19,10450,10495,10182,10228.4
2012-03-16,10685,10900,10385,10436.8
2012-03-15,10970,10998.9,10608.5,10654.9
2012-03-14,10871.1,11014.8,10832.2,10981.5
2012-03-13,10752,10825,10732.6,10765.5
2012-03-12,10758,10826.1,10570,10687.9
2012-03-09,10410,10597,10361,10574.2
2012-03-07,10080,10257,10002.6,10226.6
2012-03-06,10185,10531.9,10060,10114.6
2012-03-05,10435,10494,10200,10241.2
2012-03-03,10545,10566,10475.1,10536
2012-03-02,10443,10675,10268.6,10512.3
2012-03-01,10498,10499,10250.1,10384.8
2012-02-29,10716,10786.5,10438,10519.8
2012-02-28,10285,10713,10248,10630.2
2012-02-27,10600,10600,10175.5,10213.9
2012-02-24,10760,10858,10510.6,10608.7
2012-02-23,10747.6,10870,10635.1,10713.1
2012-02-22,11195,11249.8,10731,10772
2012-02-21,11086,11244.9,11072.1,11202.1
2012-02-17,11035,11221,11021.1,11122.6
2012-02-16,10885.2,10968.3,10800.1,10948.1
2012-02-15,10652,10998,10652,10971.2
2012-02-14,10514,10638.2,10475.1,10589.1
2012-02-13,10470,10590,10350,10523.5
2012-02-10,10549,10590,10346.1,10465.2
2012-02-09,10290,10603.1,10282,10551.6
2012-02-08,10340,10441.4,10208,10341.4
2012-02-07,10311.6,10445,10239.6,10330.6
2012-02-06,10230,10338.9,10151,10239.9
2012-02-03,9940,10185,9900.5,10154.9
2012-02-02,9998.5,10090,9745.65,9967.8
2012-02-01,9960,9992.2,9756.1,9972.85
2012-01-31,9618.5,9980,9618.5,9952.45
2012-01-30,9740,9740,9527.85,9549.55
2012-01-27,9932,9946,9675.65,9793.95
2012-01-25,9880.1,9911,9748,9856
2012-01-24,9540,9918.75,9461.65,9837
2012-01-23,9500,9659.85,9470,9534.35
2012-01-20,9255.6,9538.9,9251.55,9490.8
2012-01-19,9097,9217.95,9097,9201.65
2012-01-18,9085,9090.1,8912.55,9026.4
2012-01-17,9000,9140,9000,9078.45
2012-01-16,8899,8991,8822.6,8961.6
2012-01-13,8999.1,9073.95,8892.2,8958.6
2012-01-12,8800,9048.9,8800,8957.7
2012-01-11,8740,8881.5,8728.05,8855.85
2012-01-10,8510,8775,8505.3,8759.95
2012-01-09,8420.15,8516,8301,8446.25
2012-01-07,8424,8479,8424,8454.45
2012-01-06,8400,8598,8275.25,8488.65
2012-01-05,8371.15,8519,8362.1,8426.5
2012-01-04,8370,8463.5,8295.3,8396.4
2012-01-03,8075,8370,8075,8350.9
2012-01-02,7964,8021.5,7880,8007.05
2011-12-30,8027.95,8129,7905.5,7944.3
2011-12-29,8066.15,8146.95,8025.35,8040.95
2011-12-28,8244.95,8245,8058.1,8121.65
2011-12-27,8360,8368,8216,8275.35
2011-12-26,8327.9,8434,8280.35,8385.3
2011-12-23,8424,8465,8238.15,8292.45
2011-12-22,8119.8,8419,8079,8393.25
2011-12-21,7980.3,8248,7932,8198.85
2011-12-20,7951.6,7971,7750,7797.7
2011-12-19,8070.1,8078,7803,7924.4
2011-12-16,8482.5,8625.65,8094.95,8139.8
2011-12-15,8449.95,8523.8,8362.9,8450.15
2011-12-14,8550,8689,8454,8512.35
2011-12-13,8485.9,8644,8371.7,8553.9
2011-12-12,8900,8945.75,8500,8567
2011-12-09,8795.8,8967.7,8700,8843.25
2011-12-08,9140.25,9184.5,8883,8929.9
2011-12-07,9249.9,9307.5,9158.65,9199.3
2011-12-05,9170,9248,9089.85,9207.45
2011-12-02,8904,9232.2,8877,9207.6
2011-12-01,8908,9025,8825.8,8922.95
2011-11-30,8562.25,8719.9,8470,8561.35
2011-11-29,8809,8848,8563.05,8627.9
2011-11-28,8585,8822.5,8576.25,8809.9
2011-11-25,8421.95,8546.4,8352,8484.75
2011-11-24,8415,8506,8271,8476.9
2011-11-23,8544.85,8544.85,8231.75,8397.4
2011-11-22,8599,8710.75,8526.4,8594.25
2011-11-21,8790,8800,8520.95,8555.45
2011-11-18,8843,8886.95,8694.1,8859.25
2011-11-17,9050,9126.35,8856.15,8890.15
2011-11-16,9040,9168.15,8956.65,9068.1
2011-11-15,9251,9325,9056.1,9080.65
2011-11-14,9410,9475,9255.1,9276.4
2011-11-11,9575.55,9603.95,9283.25,9320
2011-11-09,9886,9950,9575,9605.65
2011-11-08,9899.9,9939.9,9753.1,9904.05
2011-11-04,9899,9950,9843.85,9881.6
2011-11-03,9781,9874,9679.95,9829.9
2011-11-02,9750,9938.6,9740.15,9824.35
2011-11-01,9924.9,10020,9812,9869.05
2011-10-31,9955,10125.6,9856.65,10016.7
2011-10-28,9810,9997,9810,9959.9
2011-10-26,9603,9639,9551,9580.9
2011-10-25,9703,9890,9325.05,9493.85
2011-10-24,9799.7,9928.25,9607.4,9653.55
2011-10-21,9783,9826,9665,9687.05
2011-10-20,9785,9794.8,9611.65,9772.75
2011-10-19,9665,9877,9639.9,9856.35
2011-10-18,9685,9685,9481.5,9579.1
2011-10-17,9701.1,9788,9656,9702.1
2011-10-14,9532.05,9699,9485,9674.05
2011-10-13,9600.55,9665,9525.1,9552.35
2011-10-12,9250,9538,9185,9499.75
2011-10-11,9275,9373,9140,9176.4
2011-10-10,9081.1,9214.9,8986,9190.25
2011-10-07,8940,9141.95,8920.35,9043
2011-10-05,8950,9000,8637.95,8710.95
2011-10-04,9144,9270.1,8799.95,8893.95
2011-10-03,9320,9348,9116.05,9182.6
2011-09-30,9600,9633.15,9386.75,9422.6
2011-09-29,9456.1,9684,9396.25,9656.8
2011-09-28,9671,9688,9420,9498.9
2011-09-27,9521.1,9675,9501.1,9643.3
2011-09-26,9374,9479.5,9160.05,9390.3
2011-09-23,9444.9,9537.9,9262.25,9373.3
2011-09-22,9774.9,9774.9,9465.05,9494.4
2011-09-21,9826,9954,9798.05,9913.05
2011-09-20,9568.65,9859.95,9557.5,9826.8
2011-09-19,9655.55,9655.55,9526,9563.7
2011-09-16,9739,9840,9593.6,9703.45
2011-09-15,9519,9740,9375,9673.6
2011-09-14,9331.1,9508,9256.7,9479.25
2011-09-13,9443,9566,9250.1,9342.25
2011-09-12,9495,9540,9336,9385.6
2011-09-09,9921,9960,9635.5,9659.75
2011-09-08,9848,9928,9721.65,9908.1
2011-09-07,9701.05,9894,9701.05,9834.35
2011-09-06,9558,9690.7,9325,9659.6
2011-09-05,9455,9629,9426,9596.75
2011-09-02,9550.1,9656,9456.35,9560.6
2011-08-30,9400,9555,9340.5,9521.65
2011-08-29,9077,9374.85,9060,9345
2011-08-26,9210,9254.9,8905.95,8973.5
2011-08-25,9351.15,9417.15,9137,9169.2
2011-08-24,9401.1,9567.2,9275.05,9318.6
2011-08-23,9449.9,9520,9280,9480.3
2011-08-22,9450,9479.4,9234.75,9413.9
2011-08-19,9450,9599,9301,9431.15
2011-08-18,9965.05,9989.25,9542,9571.3
2011-08-17,10074.9,10191.1,9855.15,9954.9
2011-08-16,10306,10315,10015,10055
2011-08-12,10401.1,10445,10141,10195.6
2011-08-11,10399,10525,10326.1,10344.1
2011-08-10,10360,10498.9,10360,10458.6
2011-08-09,10050,10433,9939.9,10227.2
2011-08-08,10149.9,10494,10075.2,10242.9
2011-08-05,10344.9,10379,10155,10347.6
2011-08-04,10697,10788.5,10525,10552
2011-08-03,10699.9,10729.9,10575,10686.4
2011-08-02,10898,10913.6,10741.5,10776.8
2011-08-01,11011,11075,10900.3,10967.8
2011-07-29,10845,10980,10763.3,10910.8
2011-07-28,10925,10958,10812.2,10834.1
2011-07-27,11121.1,11128.5,10960.5,11016.2
2011-07-26,11425,11435,11057.9,11110.1
2011-07-25,11297,11445,11240,11399.2
2011-07-22,11126.1,11330,11110,11310.6
2011-07-21,11152.4,11230,11035,11067.5
2011-07-20,11393,11403.1,11156.2,11179.5
2011-07-19,11249.5,11379.8,11221.5,11344.5
2011-07-18,11250,11303,11201.2,11249.4
2011-07-15,11280,11358.5,11205,11246.1
2011-07-14,11135,11405,11103.9,11276.5
2011-07-13,11100,11197.9,11086.4,11170.3
2011-07-12,11048,11170,10975,11058.8
2011-07-11,11281.5,11295.1,11121,11140.2
2011-07-08,11450,11490,11300,11322.6
2011-07-07,11335,11495,11270,11470.5
2011-07-06,11420,11444,11281,11317.8
2011-07-05,11415,11480,11325,11452.1
2011-07-04,11353.9,11436,11350,11415.3
2011-07-01,11299.9,11347,11212.2,11295.5
2011-06-30,11195,11266.9,11146.5,11248.5
2011-06-29,11099,11181.9,11099,11164
2011-06-28,11090,11134.6,10990.1,11070.2
2011-06-27,10822.5,11094,10810,11059.8
2011-06-24,10616.1,10897.5,10611,10880.8
2011-06-23,10475,10569,10446,10541.1
2011-06-22,10530,10561,10445.1,10492.1
2011-06-21,10550,10679.8,10445.6,10474.2
2011-06-20,10618,10630,10335.9,10502.4
2011-06-17,10620,10650,10563,10622.6
2011-06-16,10554.9,10741.3,10535,10591.1
2011-06-15,10835,10835,10607,10636.4
2011-06-14,10760,10847.7,10760,10824.3
2011-06-13,10660.1,10765,10602.1,10732.4
2011-06-10,10784.9,10815,10607.5,10695
2011-06-09,10781,10847.8,10721.2,10788.5
2011-06-08,10830,10894.8,10750.1,10799.5
2011-06-07,10760,10925,10760,10880.1
2011-06-06,10724.9,10861,10650,10831.1
2011-06-03,10850,10940,10722,10761.6
2011-06-02,10851,10878,10775,10826
2011-06-01,10934,10984,10851.1,10948
2011-05-31,10737.9,10944.9,10730,10930.6
2011-05-30,10678,10739,10622.4,10700.7
2011-05-27,10435.1,10660,10435.1,10638.6
2011-05-26,10390.6,10498,10352,10461.4
2011-05-25,10350,10439,10350,10364.6
2011-05-24,10361,10521,10330.1,10428.9
2011-05-23,10598.8,10599,10330,10358.3
2011-05-20,10590,10744.4,10541.6,10666.2
2011-05-19,10640.1,10660,10510,10545.6
2011-05-18,10682,10682,10533,10597.6
2011-05-17,10880,10938,10587.7,10661.1
2011-05-16,10970,10979,10840,10871.3
2011-05-13,10898.9,11203,10812.6,11032.8
2011-05-12,10989,11079,10843,10875.3
2011-05-11,11060,11090,10901,11039.6
2011-05-10,11085,11118,10952.6,11021.7
2011-05-09,11205,11240,10950,11083.5
2011-05-06,11726.2,11726.2,10788,11143.9
2011-05-05,10905.4,11007,10701,10748.5
2011-05-04,10882.4,11046.9,10832.1,10929.1
2011-05-03,11224.8,11380,10866.1,10918.9
2011-05-02,11588.8,11588.8,11229,11284
2011-04-29,11740.1,11774.9,11431,11511.8
2011-04-28,11860,11870,11650,11687.1
2011-04-27,11943,11965,11751.3,11804.8
2011-04-26,11920,11939.9,11723,11899
2011-04-25,11890,12025,11890,11921.7
2011-04-21,11898,11960,11863.6,11926
2011-04-20,11722.1,11860,11650.2,11843.1
2011-04-19,11565,11675,11512.1,11632.3
2011-04-18,11777,11941.9,11553,11575.1
2011-04-15,11900,11996.9,11740.2,11771.6
2011-04-13,11540.6,11918,11531,11903.1
2011-04-11,11610,11700,11590.1,11629.6
2011-04-08,11780,11889.9,11665.2,11711.6
2011-04-07,11773,11876.4,11695.1,11801.2
2011-04-06,11866.1,11898,11733.8,11785.1
2011-04-05,11900,11925,11728,11861.5
2011-04-04,11704,11919,11684,11885
2011-04-01,11800,11800,11602,11677.1
2011-03-31,11807.9,11900,11580,11691.1
2011-03-30,11651,11838,11634.6,11789.8
2011-03-29,11520.5,11699.5,11520.5,11614.4
2011-03-28,11425.9,11642,11336,11559.3
2011-03-25,11154,11494.4,11154,11451.1
2011-03-24,11000,11135,11000,11123.8
2011-03-23,10795,10999.5,10772.4,10986.1
2011-03-22,10794.5,10865,10760.5,10814.5
2011-03-21,10790,10840,10691,10770.5
2011-03-18,10940,10958,10739,10756.1
2011-03-17,10879,11049,10861,10909.6
2011-03-16,10780,11023.8,10777.7,10965.8
2011-03-15,10700,10805,10613.1,10722.6
2011-03-14,10750,10974.8,10750,10948.2
2011-03-11,10799,10925,10710,10774.7
2011-03-10,10925.2,10968,10775,10878.9
2011-03-09,11049,11090.5,10901.2,11003
2011-03-08,10795,11024,10792,10984.5
